Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
1062.0,1023.94,276.7912087906152,3.801,3.673,1470.875,2096.38,7835.44,46
1063.0,1021.62,275.1428571436554,3.801,3.673,1468.9464285708964,2096.38,7834.38,45
1064.0,1021.88,276.0,3.801,3.673,1466.375,2096.38,7845.94,44
1065.0,1020.69,274.0,3.801,3.688,1466.375,2096.38,7842.94,43
1066.0,1018.69,275.2087912093848,3.801,3.673,1461.811999997124,2096.31,7803.88,42
1067.0,1017.06,273.37142857164145,3.8,3.674,1457.375,2096.38,7823.5,41
1068.0,1014.88,273.5,3.8,3.673,1452.875,2096.38,7793.94,40
1069.0,1008.0,272.45714285597205,3.8,3.675,1448.375,2060.38,7795.12,39
1070.0,1012.25,271.54285714402795,3.799,3.676,1443.875,2060.38,7792.44,38
1071.0,32.38,42.10526315867901,3.114,3.674,114.25,8.0,8.0,37
1072.0,1014.69,271.59999999962747,3.799,3.671,1529.375,2168.38,7963.75,36
1073.0,1014.62,271.65714285708964,3.799,3.673,1448.375,2060.38,7863.06,35
1074.0,1009.75,269.82857142947614,3.799,3.673,1443.875,2060.38,7856.69,34
1075.0,1007.0,268.91428571380675,3.798,3.674,1432.8844285737723,2060.31,7783.56,33
1076.0,1005.25,269.7142857145518,3.798,3.675,1425.75,2060.25,7766.75,32
1077.0,1003.56,268.0,3.798,3.677,1421.375,2060.38,7736.12,31
1078.0,1002.62,268.80000000074506,3.797,3.675,1421.375,2060.38,7793.06,30
1079.0,1003.88,268.5,3.797,3.676,1421.375,2024.38,7730.19,29
1080.0,999.19,266.7857142854482,3.798,3.675,1421.313000002876,2024.31,7755.56,28
1081.0,999.5,265.37142857164145,3.797,3.676,1407.811999997124,2024.31,7761.81,27
1082.0,1003.31,262.8125,3.788,3.8,1085.438000002876,1827.0,8553.0,26
1083.0,1004.62,268.86199999786913,3.795,3.947,1124.436999997124,1844.44,8488.69,25
1084.0,1000.75,266.9714285712689,3.795,3.678,1421.313000002876,2060.31,7933.19,24
1085.0,998.44,265.6071428563446,3.795,3.677,1416.75,2024.25,7859.94,23
1086.0,999.69,267.88571428507566,3.796,3.677,1407.875,2024.38,7848.06,22
1087.0,1001.31,266.2857142854482,3.798,3.677,1412.375,2024.38,7882.62,21
1088.0,998.0,265.37142857164145,3.797,3.676,1412.375,2024.38,7854.75,20
1089.0,994.81,265.8214285708964,3.796,3.677,1403.375,2024.38,7805.94,19
1090.0,992.88,264.8571428563446,3.796,3.678,1396.9464285708964,2024.38,7786.81,18
1091.0,991.56,262.1785714291036,3.796,3.678,1394.375,2024.38,7793.0,17
1092.0,990.25,263.54285714402795,3.796,3.678,1389.811999997124,1988.31,7804.0,16
1093.0,985.38,261.7142857145518,3.795,3.678,1385.375,1988.38,7783.38,15
1094.0,981.94,259.88571428507566,3.793,3.679,1371.811999997124,1988.31,7708.19,14
1095.0,982.0,260.6857142858207,3.793,3.68,1367.375,1988.38,7727.12,13
1096.0,979.81,259.0714285708964,3.792,3.68,1367.375,1988.38,7719.0,12
1097.0,978.19,258.0571428555995,3.792,3.68,1362.875,1988.38,7659.25,11
1098.0,977.94,259.77142857015133,3.792,3.681,1362.875,1988.38,7707.12,10
1099.0,976.94,258.0571428555995,3.792,3.681,1358.25,1952.25,7704.06,9
1100.0,974.69,257.1428571436554,3.79,3.68,1353.811999997124,1952.31,7709.0,8
1101.0,974.0,256.22857142984867,3.791,3.681,1349.311999997124,1952.31,7680.0,7
1102.0,973.25,256.22857142984867,3.791,3.681,1349.375,1952.38,7686.88,6
1103.0,970.94,254.42016806825995,3.79,3.681,1344.875,1952.38,7723.06,5
1104.0,969.94,255.12605042010543,3.79,3.682,1340.311999997124,1952.31,7573.94,4
1105.0,968.25,254.42016806825995,3.791,3.682,1340.375,1952.38,7724.44,3
1106.0,967.06,253.41176470555365,3.79,3.684,1335.2321428563446,1952.38,7701.81,2
1107.0,969.81,246.4755000025034,3.78,3.81,994.436999997124,1722.06,8538.25,1
1108.0,671096.3,8130.01600000076,4.212,3.264,52560.0,601726.6,601726.6,0
1.0,2652.99,1364.991,3.652,3.233,5340.992999999999,6664.0,11018.02,1107
2.0,7356.99,1386.0169999999998,4.231,3.247,5368.991999999998,6643.01,10766.02,1106
3.0,7336.0,1295.0079999999944,4.232,3.251,5355.008000000002,6628.99,10612.0,1105
4.0,7328.99,1260.0,4.233,3.253,5348.0,6628.99,10576.99,1104
6.0,65032.8,1284.5120000000024,4.283,3.261,5340.991999999998,107900.27,107900.27,1102
7.0,3329.98,1046.255999999994,3.694,3.492,5081.545384615398,6023.65,6023.65,1101
8.0,6029.99,1060.7174999999988,4.036,3.482,5088.453461538476,6018.43,6018.43,1100
9.0,6031.42,1063.9314285714354,4.037,3.485,5072.137500000012,5999.23,5999.23,1099
10.0,5940.0,1075.567290640407,4.035,3.489,5060.765538461536,5989.47,5989.47,1098
11.0,426207.68,254565.797,4.269,3.126,222054.844,87429.84,433662.03,1097
12.0,2269.7,883.2000000000698,4.02,3.907,1919.456000000122,2892.45,6279.36,1096
13.0,2266.15,880.798000000068,4.022,3.38,5202.398999999976,6175.39,9591.36,1095
14.0,2264.93,878.4000000000233,4.023,3.381,5195.359000000055,6168.35,9607.65,1094
15.0,2262.11,878.3989999999758,4.023,3.381,5195.3589999999385,6161.38,9574.08,1093
16.0,2259.55,873.597000000067,4.023,3.38,5188.352000000072,6161.38,9530.3,1092
17.0,2256.8,871.2029999999795,4.024,3.38,5181.3429999999935,6154.33,9542.33,1091
18.0,2253.44,866.3989999999758,4.024,3.381,5174.397999999928,6140.38,9490.72,1090
19.0,2251.17,864.0,4.024,3.381,5160.351000000024,6133.34,9515.48,1089
20.0,2247.88,859.1949999999488,4.024,3.381,5153.343999999925,6126.34,9485.66,1088
21.0,2245.79,856.7969999999041,4.024,3.382,5146.367000000086,6119.36,9511.36,1087
22.0,2243.27,852.0,4.024,3.382,5139.359000000055,6105.38,9488.58,1086
23.0,2241.34,849.594000000041,4.024,3.382,5132.3120000000345,6098.34,9503.36,1085
24.0,2238.92,847.2029999999795,4.025,3.383,5121.866999999969,6091.36,9470.97,1084
25.0,2235.72,844.8120000000345,4.025,3.383,5118.375,6084.36,9412.73,1083
26.0,2233.12,842.405999999959,4.024,3.384,5104.32799999998,6077.34,9407.2,1082
27.0,2231.33,840.0,4.024,3.385,5097.4220000000205,6070.41,9435.23,1081
28.0,2228.95,837.6089999999385,4.024,3.385,5090.234999999986,6063.23,9417.56,1080
29.0,2226.98,835.2029999999795,4.025,3.386,5083.375,6056.36,9435.2,1079
31.0,2222.31,830.405999999959,4.024,3.386,5076.3589999999385,6042.38,9385.22,1077
32.0,2220.61,828.0,4.024,3.387,5069.405999999959,6035.39,9389.89,1076
33.0,2218.69,825.5929999999935,4.024,3.387,5062.375,6028.39,9375.11,1075
34.0,2216.53,823.1870000000345,4.024,3.388,5055.3589999999385,6028.34,9370.2,1074
35.0,2221.0,820.7810000000754,4.008,3.603,5033.375,6006.0,9420.28,1073
36.0,2226.25,823.219000000041,4.024,3.677,5048.375,6021.38,9406.03,1072
37.0,2223.47,818.4070000000065,4.024,3.387,5069.343999999925,6042.34,9447.47,1071
38.0,2219.16,818.405999999959,4.024,3.388,5062.375,6028.38,9390.78,1070
39.0,2216.22,813.5940000002738,4.023,3.389,5048.342999999877,6021.38,9388.5,1069
40.0,2212.72,813.6560000001919,4.023,3.39,5041.375,6014.38,9343.59,1068
41.0,2211.5,811.2179999998771,4.023,3.391,5034.343999999808,6000.31,9391.59,1067
42.0,2209.0,808.813000000082,4.023,3.391,5027.344000000274,6000.31,9351.41,1066
43.0,2207.25,806.4060000001919,4.023,3.392,5020.311999999918,5993.34,9371.75,1065
44.0,2204.72,804.0,4.023,3.393,5013.342999999877,5986.34,9359.06,1064
45.0,2202.28,801.5929999998771,4.023,3.393,5006.375,5972.34,9323.56,1063
46.0,2200.41,799.186999999918,4.022,3.394,4999.344000000041,5972.34,9330.91,1062
47.0,2198.56,796.7820000001229,4.022,3.394,4992.344000000041,5965.34,9330.56,1061
48.0,2196.75,796.7810000001919,4.022,3.395,4985.343999999808,5958.34,9304.25,1060
49.0,2195.12,794.405999999959,4.022,3.396,4985.375,5951.34,9310.31,1059
50.0,2193.75,794.4060000001919,4.022,3.396,4978.311999999918,5944.31,9296.69,1058
51.0,2192.69,792.0,4.022,3.396,4971.343999999808,5944.31,9316.34,1057
52.0,2190.69,789.5939999998081,4.022,3.397,4971.311999999685,5937.34,9285.78,1056
53.0,2189.12,789.625,4.022,3.397,4964.311999999918,5930.34,9293.06,1055
54.0,2187.44,787.25,4.021,3.398,4957.313000000082,5930.31,9287.19,1054
55.0,2186.31,784.813000000082,4.022,3.399,4950.375,5923.31,9294.81,1053
56.0,2185.62,784.811999999918,4.022,3.399,4950.313000000082,5916.31,9301.69,1052
57.0,2183.56,784.75,4.022,3.399,4943.313000000082,5916.31,9283.69,1051
58.0,2180.44,777.625,4.021,3.399,4943.25,5909.25,9244.88,1050
59.0,2184.44,777.625,4.005,3.62,4914.25,5887.0,9308.5,1049
60.0,207014.94,2949.994666666724,4.271,3.18,73949.98300000024,85841.86,85841.86,1048
61.0,2188.26,780.0,3.985,3.405,5217.056000000099,6203.46,9739.01,1047
62.0,2185.86,786.0,3.985,3.4,4976.351999999955,5948.35,9364.32,1046
63.0,2183.68,786.0,3.986,3.401,4970.352000000188,5912.35,9339.3,1045
64.0,2181.02,786.0,3.986,3.402,4964.289000000106,5912.29,9317.82,1044
65.0,2179.65,786.0,3.986,3.401,4958.351999999955,5912.35,9359.93,1043
66.0,2177.44,783.6000000000931,3.986,3.403,4947.458000000101,5912.26,9346.47,1042
67.0,2175.01,780.0,3.986,3.403,4940.352000000188,5912.35,9346.62,1041
68.0,2172.42,780.0,3.986,3.404,4934.320999999996,5876.32,9299.84,1040
69.0,2170.56,780.0,3.986,3.404,4928.351999999955,5876.35,9300.9,1039
70.0,2169.25,773.6000000000931,3.987,3.406,4922.389999999898,5876.39,9318.66,1038
71.0,2167.3,771.6000000000931,3.987,3.405,4916.350999999791,5876.35,9298.4,1037
72.0,2165.5,774.0,3.987,3.407,4911.591000000015,5876.39,9268.12,1036
73.0,2163.42,772.0,3.987,3.406,4904.343999999808,5876.34,9273.78,1035
74.0,2161.81,768.0,3.987,3.423,4898.360000000102,5840.36,9282.66,1034
75.0,2159.39,764.0,3.987,3.408,4892.375,5840.38,9268.41,1033
76.0,2157.28,764.3999999999069,3.987,3.409,4886.344000000041,5840.34,9232.83,1032
77.0,2156.06,764.3999999999069,3.987,3.41,4882.618999999948,5840.22,9243.48,1031
78.0,2154.72,763.0,3.987,3.411,4875.559000000125,5840.36,9208.86,1030
79.0,2153.19,759.0,3.987,3.41,4874.2660000000615,5840.27,9228.3,1029
80.0,2150.81,760.8000000000466,3.987,3.411,4868.312000000151,5804.31,9214.05,1028
81.0,2149.0,756.0,3.986,3.411,4861.142999999691,5804.34,9205.31,1027
82.0,2147.17,757.1999999999534,3.986,3.413,4853.940400000196,5804.33,9207.26,1026
83.0,2145.05,753.0,3.986,3.429,4850.375,5804.38,9227.09,1025
84.0,2157.06,753.5939999998081,4.0,3.64,4823.312000000151,5796.0,9222.31,1024
85.0,2153.28,753.0,3.985,3.722,4839.543999999994,5804.34,9238.03,1023
86.0,2150.56,753.0,3.985,3.413,4868.34300000011,5804.34,9229.47,1022
87.0,2148.41,753.6000000000931,3.985,3.414,4861.112999999896,5804.31,9275.06,1021
88.0,2145.44,747.6000000000931,3.985,3.415,4850.375,5804.38,9219.19,1020
89.0,2142.97,750.0,3.985,3.416,4844.34300000011,5804.34,9192.22,1019
90.0,2141.31,748.0,3.985,3.417,4838.218999999808,5804.22,9191.5,1018
91.0,2139.59,744.0,3.985,3.416,4832.311999999918,5804.31,9193.69,1017
92.0,2137.12,746.3999999999069,3.985,3.417,4825.1130000001285,5768.31,9180.47,1016
93.0,2135.38,741.0,3.984,3.418,4817.944000000134,5768.34,9205.56,1015
94.0,2133.31,740.8000000000466,3.984,3.419,4814.344000000041,5768.34,9164.5,1014
95.0,2131.44,738.0,3.984,3.419,4808.311999999918,5768.31,9139.5,1013
96.0,2130.25,738.0,3.984,3.42,4803.511999999872,5768.31,9176.06,1012
97.0,2128.62,739.1999999999534,3.984,3.42,4796.343999999808,5732.34,9152.97,1011
98.0,2127.06,735.1999999999534,3.984,3.42,4796.343999999808,5732.34,9121.47,1010
99.0,2126.0,735.0,3.983,3.422,4789.175000000047,5732.38,9171.5,1009
100.0,2124.0,733.6000000000931,3.983,3.421,4781.943999999901,5732.34,9130.84,1008
101.0,2122.75,732.0,3.983,3.422,4778.375,5732.38,9152.38,1007
102.0,2121.41,732.0,3.983,3.423,4774.680999999866,5732.28,9159.94,1006
103.0,2120.06,732.0,3.983,3.422,4767.543999999994,5732.34,9143.84,1005
104.0,2118.69,730.3999999999069,3.983,3.423,4766.188000000082,5732.19,9108.88,1004
105.0,2118.19,730.3999999999069,3.983,3.423,4760.313000000082,5696.31,9139.06,1003
106.0,2112.0,735.6000000000931,3.977,3.423,4760.313000000082,5646.75,9156.38,1002
107.0,2112.88,727.2000000001863,3.98,3.424,4753.049999999814,5696.25,9139.88,1001
108.0,2125.19,727.25,3.996,3.753,4725.375,5698.38,9149.0,1000
109.0,203575.68,-196149.2740000002,4.271,3.248,71940.00399999972,83788.19,83788.19,999
110.0,2132.7,730.3999999999069,3.978,3.421,5062.752000000328,6022.75,9625.34,998
111.0,2131.01,732.0,3.978,3.422,4796.320000000298,5732.32,9253.85,997
112.0,2128.96,732.0,3.978,3.422,4789.119999999646,5732.32,9221.47,996
113.0,2126.78,732.0,3.978,3.423,4784.351000000257,5732.35,9207.84,995
114.0,2124.0,735.6000000000931,3.979,3.424,4778.319999999832,5732.32,9233.15,994
115.0,2112.0,735.6000000000931,3.979,3.424,4772.382999999914,5732.38,9228.67,993
116.0,2120.29,729.6000000000931,3.979,3.425,4766.352000000421,5696.35,9209.44,992
117.0,2118.11,729.6000000000931,3.98,3.425,4754.350999999791,5696.35,9222.98,991
118.0,2115.1,725.6000000000931,3.979,3.426,4745.858000000473,5696.26,9180.7,990
119.0,2112.74,723.6000000000931,3.98,3.427,4738.719999999739,5696.32,9175.33,989
120.0,2110.59,723.6000000000931,3.98,3.428,4731.552000000607,5696.35,9176.32,988
121.0,2107.97,717.6000000000931,3.98,3.428,4724.257000000216,5660.26,9143.68,987
122.0,2106.2,720.0,3.981,3.43,4717.158999999985,5660.36,9140.86,986
123.0,2104.25,720.0,3.981,3.43,4709.912000000011,5660.31,9152.28,985
124.0,2101.86,716.3999999999069,3.98,3.431,4702.743999999948,5660.34,9144.12,984
125.0,2099.36,710.3999999999069,3.98,3.432,4695.513000000268,5624.31,9138.72,983
126.0,2096.83,712.7999999998137,3.98,3.433,4688.344000000041,5624.34,9108.55,982
127.0,2095.03,708.7999999998137,3.98,3.433,4681.111999999732,5624.31,9136.16,981
128.0,2093.44,708.0,3.98,3.434,4673.944000000134,5624.34,9109.95,980
129.0,2091.72,709.2000000001863,3.979,3.435,4666.743999999948,5624.34,9099.3,979
130.0,2090.05,707.2000000001863,3.979,3.434,4664.359000000171,5624.36,9120.52,978
131.0,2087.88,705.6000000000931,3.979,3.435,4659.465000000317,5624.27,9075.81,977
132.0,2085.61,701.6000000000931,3.979,3.436,4652.344000000041,5588.34,9085.95,976
133.0,2095.22,703.2189999995753,3.994,3.767,4627.375,5600.38,9112.78,975
134.0,2093.47,705.6000000000931,3.978,3.757,4630.7440000004135,5588.34,9112.81,974
135.0,2089.97,704.0,3.978,3.436,4670.359499999788,5624.34,9098.34,973
136.0,2086.75,704.3999999999069,3.978,3.437,4659.543000000529,5624.34,9080.34,972
137.0,2084.06,702.3999999999069,3.978,3.438,4652.343999999575,5588.34,9074.25,971
138.0,2081.19,700.7999999998137,3.977,3.438,4645.112999999896,5588.31,9065.0,970
139.0,2078.75,696.7999999998137,3.977,3.439,4634.344000000507,5588.34,9047.0,969
140.0,2076.41,696.7999999998137,3.976,3.439,4628.343999999575,5588.34,9003.78,968
141.0,8.69,39.48636363586411,3.043,3.44,127.82899997010828,8.0,8.0,967
142.0,2075.22,697.2000000001863,3.977,3.434,4676.311999999918,5624.31,9065.47,966
143.0,2074.12,697.2000000001863,3.977,3.44,4616.344000000507,5552.34,9047.72,965
144.0,2071.41,693.6000000000931,3.976,3.44,4610.313000000082,5552.31,9021.38,964
145.0,2069.31,696.0,3.976,3.442,4601.913000000175,5552.31,9020.34,963
146.0,2067.16,692.0,3.976,3.443,4598.405999999493,5552.41,9013.88,962
147.0,2065.81,690.0,3.976,3.442,4592.343999999575,5552.34,9000.78,961
148.0,2064.47,690.0,3.976,3.443,4586.343000000343,5516.34,9015.62,960
149.0,2063.19,690.3999999999069,3.976,3.443,4580.343000000343,5516.34,9018.41,959
150.0,2061.94,690.3999999999069,3.975,3.444,4580.375,5516.38,8999.78,958
151.0,2059.88,687.0,3.975,3.444,4573.112999999896,5516.31,8998.41,957
152.0,2059.0,688.7999999998137,3.975,3.444,4565.943000000436,5516.34,9012.22,956
153.0,2057.88,684.7999999998137,3.974,3.445,4562.343999999575,5516.34,9021.59,955
154.0,2056.31,685.2000000001863,3.975,3.445,4556.311999999918,5516.31,8999.62,954
155.0,2054.56,685.2000000001863,3.974,3.445,4551.512000000104,5516.31,8988.81,953
156.0,2053.25,685.6000000000931,3.974,3.446,4544.375,5480.38,9001.19,952
157.0,2063.31,684.0,3.989,3.776,4515.186999999918,5488.19,9074.56,951
158.0,2077.54,689.6000000000931,3.972,3.779,4479.520000000019,5444.32,9091.3,950
159.0,2074.43,693.6000000000931,3.972,3.441,4616.384000000078,5552.38,9106.27,949
160.0,2071.29,693.598000000231,3.971,3.441,4601.951999999583,5552.35,9081.63,948
161.0,2069.18,693.6000000000931,3.972,3.442,4594.751999999862,5552.35,9111.97,947
162.0,2065.76,689.6000000000931,3.972,3.442,4586.350999999791,5516.38,9048.77,946
163.0,2063.04,689.6000000000931,3.972,3.444,4574.351999999955,5516.35,9062.24,945
164.0,2060.41,689.6000000000931,3.972,3.443,4565.95100000035,5516.35,9090.91,944
165.0,2057.79,687.6000000000931,3.973,3.444,4558.657999999356,5480.26,9096.32,943
166.0,2055.33,685.6000000000931,3.973,3.445,4550.351999999955,5480.35,9079.77,942
167.0,2051.59,681.6000000000931,3.973,3.445,4537.151000000071,5480.35,9064.45,941
168.0,2049.09,680.0,3.973,3.448,4529.95100000035,5480.35,9036.86,940
169.0,2047.3,678.0,3.973,3.448,4522.6190000004135,5480.22,9032.41,939
170.0,2045.34,678.0,3.973,3.448,4515.513000000268,5444.31,9019.77,938
171.0,2043.42,678.3999999999069,3.973,3.448,4508.359000000171,5444.36,9008.81,937
172.0,2042.25,674.3937999997288,3.973,3.449,4502.342999999877,5444.34,9034.11,936
173.0,2039.58,672.7999999998137,3.973,3.449,4496.360000000335,5444.36,9044.27,935
174.0,2036.38,666.3999999999069,3.969,3.45,4486.712999999523,5444.31,9016.83,934
175.0,2035.91,666.0,3.97,3.453,4472.282000000123,5408.28,9030.39,933
176.0,2033.92,666.3999999999069,3.97,3.454,4472.358999999706,5408.36,8987.84,932
177.0,2032.72,662.3999999999069,3.97,3.454,4465.112999999896,5408.31,9016.7,931
178.0,2030.39,664.7999999998137,3.969,3.455,4460.328999999911,5408.33,8955.42,930
179.0,2029.08,664.7999999998137,3.969,3.454,4457.912000000011,5408.31,8956.98,929
180.0,2026.66,661.2000000001863,3.969,3.454,4454.25,5408.25,8946.56,928
181.0,2035.69,660.0,3.983,3.783,4417.375,5390.38,9011.53,927
182.0,2033.78,661.2000000001863,3.968,3.775,4421.943999999668,5372.34,8993.34,926
183.0,2031.5,661.2000000001863,3.968,3.457,4466.218999999575,5408.22,9008.22,925
184.0,2027.88,661.6000000000931,3.967,3.456,4457.975000000093,5408.38,8962.78,924
185.0,2026.0,657.6000000000931,3.967,3.457,4450.774999999907,5408.38,8993.16,923
186.0,2022.16,654.0,3.966,3.458,4442.343000000343,5372.34,8969.12,922
187.0,2020.66,653.9689999995753,3.967,3.459,4430.343999999575,5372.34,8933.91,921
188.0,2018.81,654.3999999999069,3.967,3.46,4429.174999999814,5372.38,8945.19,920
189.0,2017.25,650.3999999999069,3.966,3.459,4421.943000000436,5372.34,8951.28,919
190.0,2015.34,652.7999999998137,3.966,3.46,4418.344000000507,5372.34,8913.84,918
191.0,2013.66,652.7999999998137,3.966,3.46,4412.343999999575,5336.34,8938.59,917
192.0,2011.91,650.0,3.966,3.46,4407.513000000268,5336.31,8931.97,916
193.0,2010.44,649.2000000001863,3.966,3.461,4400.344000000507,5336.34,8953.06,915
194.0,2007.84,649.6000000000931,3.965,3.462,4393.299999999814,5336.5,8901.75,914
195.0,2006.97,645.6000000000931,3.965,3.462,4385.818999999668,5336.22,8935.78,913
196.0,2005.0,648.0,3.965,3.462,4382.375,5336.38,8908.25,912
197.0,2004.0,644.0,3.965,3.462,4378.74300000025,5300.34,8907.34,911
198.0,2003.44,644.0,3.965,3.463,4371.512000000104,5300.31,8912.56,910
199.0,2001.41,646.3999999999069,3.964,3.462,4370.218000000343,5300.22,8896.12,909
200.0,2000.5,644.3999999999069,3.964,3.463,4364.344000000507,5300.34,8920.81,908
201.0,1998.62,642.3999999999069,3.964,3.463,4357.143999999389,5300.34,8911.62,907
202.0,1997.5,644.7999999998137,3.964,3.464,4352.313000000082,5300.31,8917.88,906
203.0,1996.12,644.7999999998137,3.963,3.464,4349.975000000093,5300.38,8886.5,905
204.0,1991.38,638.0,3.962,3.464,4342.774999999907,5300.38,8893.31,904
205.0,2002.56,640.813000000082,3.977,3.79,4298.375,5264.38,8961.88,903
207.0,2011.68,594.0,3.938,3.463,4738.720000000205,5732.32,9656.32,901
208.0,2011.52,596.0,3.938,3.487,4342.720000000205,5300.32,9114.24,900
209.0,2010.21,595.9980000001378,3.938,3.487,4342.719999999739,5300.32,9122.62,899
210.0,2008.16,596.0,3.938,3.488,4335.551000000443,5300.35,9113.21,898
211.0,2005.95,597.6000000000931,3.938,3.488,4328.38199999975,5264.38,9110.53,897
212.0,2003.17,597.6000000000931,3.939,3.488,4321.24899999937,5264.45,9066.3,896
213.0,2001.31,596.0,3.94,3.488,4313.921000000089,5264.32,9131.33,895
214.0,1997.7,593.6000000000931,3.939,3.489,4299.520000000019,5264.32,9081.06,894
215.0,1997.05,594.0,3.941,3.49,4292.351999999955,5228.35,9084.99,893
216.0,1994.37,591.2000000001863,3.941,3.489,4292.320999999996,5228.32,9099.56,892
217.0,1991.81,588.0,3.941,3.49,4280.38199999975,5228.38,9103.23,891
218.0,1988.86,586.0,3.941,3.491,4270.719999999739,5228.32,9073.93,890
219.0,1986.69,586.0,3.941,3.49,4263.543999999762,5192.34,9061.95,889
220.0,1983.78,584.0,3.94,3.493,4256.25,5192.25,9045.41,888
221.0,1981.53,584.0,3.94,3.492,4249.174999999814,5192.38,9030.45,887
222.0,1978.59,584.0,3.939,3.493,4238.311999999918,5192.31,9001.78,886
223.0,1976.12,581.9844999997877,3.939,3.493,4227.528000000399,5192.33,9011.75,885
224.0,1973.77,579.2000000001863,3.938,3.494,4220.358999999706,5156.36,9003.66,884
225.0,1971.2,581.6000000000931,3.938,3.494,4213.158999999985,5156.36,8952.27,883
226.0,1969.83,580.0,3.937,3.494,4208.360000000335,5156.36,8969.67,882
227.0,1968.12,580.0,3.937,3.495,4205.975000000093,5156.38,8951.64,881
228.0,1966.56,576.0,3.937,3.495,4198.727999999654,5156.33,9008.61,880
229.0,1963.06,574.3999999999069,3.936,3.495,4196.313000000082,5156.31,8961.44,879
230.0,1969.66,576.0,3.95,3.801,4151.342999999877,5131.34,9031.69,878
231.0,1969.75,574.3999999999069,3.935,3.794,4155.575000000186,5120.38,9006.12,877
232.0,1966.59,576.0,3.935,3.496,4213.081999999937,5156.28,9017.81,876
233.0,1956.0,574.0,3.935,3.496,4198.712999999989,5156.31,8965.03,875
234.0,1957.38,569.5999999996275,3.934,3.498,4177.14400000032,5120.34,8976.97,874
235.0,1944.0,569.5999999996275,3.934,3.499,4162.743999999948,5120.34,8921.41,873
236.0,1953.62,570.0,3.934,3.499,4162.713000000455,5120.31,8929.25,872
237.0,1953.19,570.0,3.934,3.499,4154.313000000082,5084.31,8953.5,871
238.0,1950.59,568.0,3.933,3.499,4154.343999999575,5084.34,8967.88,870
239.0,1950.88,570.0,3.933,3.499,4141.0180000001565,5084.22,8918.06,869
240.0,1949.94,570.0,3.933,3.498,4148.313000000082,5084.31,8934.88,868
241.0,1948.0,570.4000000003725,3.933,3.498,4141.111999999732,5084.31,8910.25,867
242.0,1946.22,568.0,3.933,3.499,4133.943999999203,5084.34,8915.28,866
243.0,1943.94,568.8310000002384,3.933,3.499,4133.944000000134,5084.34,8904.56,865
244.0,1943.19,564.7999999998137,3.933,3.5,4126.712000000291,5084.31,8959.62,864
245.0,1940.97,566.0,3.933,3.5,4119.543999999762,5048.34,8929.62,863
246.0,1939.5,566.0,3.933,3.5,4112.343000000343,5048.34,8920.75,862
247.0,1938.22,562.0,3.932,3.5,4105.111999999732,5048.31,8908.69,861
248.0,1937.0,563.2206666665152,3.932,3.5,4105.1430000001565,5048.34,8912.31,860
249.0,1934.94,564.0103333331645,3.933,3.502,4097.819000000134,5048.22,8911.56,859
250.0,1931.12,557.5999999996275,3.932,3.502,4090.7430000007153,5048.34,8884.59,858
251.0,1929.44,558.0,3.932,3.504,4076.313000000082,5012.31,8908.25,857
252.0,1927.38,556.0,3.932,3.504,4069.112999999896,5012.31,8900.31,856
253.0,1921.75,552.0,3.93,3.504,4061.912999999709,5012.31,8912.06,855
254.0,1931.38,558.0309999994934,3.945,3.806,4011.375,4984.38,8949.06,854
255.0,1933.12,554.0,3.931,3.801,4018.720000000671,4976.32,8906.37,853
256.0,1929.66,556.0,3.931,3.505,4090.720000000671,5048.35,8914.78,852
257.0,1926.82,554.0,3.93,3.507,4083.5830000005662,5012.38,8894.3,851
258.0,1923.91,552.7999999998137,3.93,3.507,4069.120000000112,5012.32,8874.75,850
259.0,1921.09,550.0,3.929,3.507,4058.320000000298,5012.32,8874.18,849
260.0,1921.09,555.2000000001863,3.929,3.507,4047.5509999990463,4976.35,8854.85,848
261.0,1912.67,546.0206666672602,3.928,3.507,4047.5520000001416,4976.35,8867.52,847
262.0,1917.8,553.5999999996275,3.929,3.51,4018.752000000328,4976.35,8869.27,846
263.0,1916.86,552.0,3.929,3.508,4040.3209999995306,4976.32,8862.37,845
264.0,1908.0,549.5999999996275,3.929,3.507,4040.321000000462,4976.32,8871.17,844
265.0,1914.49,550.0053333332762,3.929,3.507,4033.120000000112,4976.32,8866.76,843
266.0,1913.47,550.0,3.928,3.506,4025.9199999999255,4976.32,8869.28,842
267.0,1912.74,552.0,3.928,3.508,4025.927999999374,4976.33,8828.12,841
268.0,1911.88,552.0,3.928,3.507,4018.759000000544,4976.36,8878.73,840
269.0,1910.84,552.0,3.928,3.508,4011.5590000003576,4940.36,8887.69,839
270.0,1909.25,548.0,3.928,3.508,4011.527999999933,4940.33,8834.75,838
271.0,1907.52,550.0,3.928,3.507,4004.3590000001714,4940.36,8818.97,837
272.0,1906.38,550.0,3.928,3.508,3997.1749999998137,4940.38,8868.41,836
273.0,1905.83,550.0,3.929,3.508,3989.912999999709,4940.31,8847.14,835
274.0,1905.16,550.0,3.929,3.508,3989.958999998868,4940.36,8860.33,834
275.0,1904.0,546.4000000003725,3.929,3.509,3982.775000000373,4940.38,8885.66,833
276.0,1894.59,542.0,3.926,3.508,3980.327999999746,4940.33,8869.86,832
